Site Name ,ODYLIGHT002
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,15889


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

2347,20/08/2023 , 21:09:10,0,0
2348,20/08/2023 , 21:24:10,0,0
2349,20/08/2023 , 21:39:10,0,0
2350,20/08/2023 , 21:54:10,0,0
2351,20/08/2023 , 22:09:10,0,0
2352,20/08/2023 , 22:24:10,0,0
2353,20/08/2023 , 22:39:10,0,0
2354,20/08/2023 , 22:54:10,0,0
2355,20/08/2023 , 23:09:10,0,0
2356,20/08/2023 , 23:24:10,0,0
2357,20/08/2023 , 23:39:10,0,0
2358,20/08/2023 , 23:54:10,0,0
2359,21/08/2023 , 00:09:10,0,0
2360,21/08/2023 , 00:24:10,0,0
2361,21/08/2023 , 00:39:10,0,0
2362,21/08/2023 , 00:54:10,0,0
2363,21/08/2023 , 01:09:10,0,0
2364,21/08/2023 , 01:24:10,0,0
2365,21/08/2023 , 01:39:10,0,0
2366,21/08/2023 , 01:54:10,0,0
2367,21/08/2023 , 02:09:10,0,0
2368,21/08/2023 , 02:24:10,0,0
2369,21/08/2023 , 02:39:10,0,0
2370,21/08/2023 , 02:54:10,0,0
2371,21/08/2023 , 03:09:10,0,0
2372,21/08/2023 , 03:24:10,0,0
2373,21/08/2023 , 03:39:10,0,0
2374,21/08/2023 , 03:54:10,0,0
2375,21/08/2023 , 04:09:10,0,0
2376,21/08/2023 , 04:24:10,0,0
2377,21/08/2023 , 04:39:10,0,0
2378,21/08/2023 , 04:54:10,0,0
2379,21/08/2023 , 05:09:10,0,0
2380,21/08/2023 , 05:24:10,0,0
2381,21/08/2023 , 05:39:10,0,0
2382,21/08/2023 , 05:54:10,0,0
2383,21/08/2023 , 06:09:10,0,0
2384,21/08/2023 , 06:24:10,0,0
2385,21/08/2023 , 06:39:10,0,0
2386,21/08/2023 , 06:54:10,20,16.5
2387,21/08/2023 , 07:09:10,92,76
2388,21/08/2023 , 07:24:10,210,173.4
2389,21/08/2023 , 07:39:10,358,295.5
2390,21/08/2023 , 07:54:10,627,517.6
2391,21/08/2023 , 08:09:10,926,764.5
2392,21/08/2023 , 08:24:10,1431,1181.4
2393,21/08/2023 , 08:39:10,1690,1395.2
2394,21/08/2023 , 08:54:10,1678,1385.3
2395,21/08/2023 , 09:09:10,2174,1794.8
2396,21/08/2023 , 09:24:10,2349,1939.2
2397,21/08/2023 , 09:39:10,3273,2702.1
2398,21/08/2023 , 09:54:10,4635,3826.5
2399,21/08/2023 , 10:09:10,4806,3967.6
2400,21/08/2023 , 10:24:10,5166,4264.8
2401,21/08/2023 , 10:39:10,5197,4290.4
2402,21/08/2023 , 10:54:10,5268,4349
2403,21/08/2023 , 11:09:10,5511,4549.6
2404,21/08/2023 , 11:24:10,6529,5390.1
2405,21/08/2023 , 11:39:10,6890,5688.1
2406,21/08/2023 , 11:54:10,7458,6157
2407,21/08/2023 , 12:09:10,7223,5963
2408,21/08/2023 , 12:24:10,6749,5571.7
2409,21/08/2023 , 12:39:10,7098,5859.8
2410,21/08/2023 , 12:54:10,8541,7051.1
2411,21/08/2023 , 13:09:10,7095,5857.3
2412,21/08/2023 , 13:24:10,7885,6509.5
2413,21/08/2023 , 13:39:10,8149,6727.5
2414,21/08/2023 , 13:54:10,8484,7004
2415,21/08/2023 , 14:09:10,8122,6705.2
2416,21/08/2023 , 14:24:10,7546,6229.7
2417,21/08/2023 , 14:39:10,7873,6499.6
2418,21/08/2023 , 14:54:10,8126,6708.5
2419,21/08/2023 , 15:09:10,8132,6713.4
2420,21/08/2023 , 15:24:10,4189,3458.3
2421,21/08/2023 , 15:39:10,1155,953.5
2422,21/08/2023 , 15:54:10,1730,1428.2
2423,21/08/2023 , 16:09:10,1856,1532.2
2424,21/08/2023 , 16:24:10,1726,1424.9
2425,21/08/2023 , 16:39:10,1789,1476.9
2426,21/08/2023 , 16:54:10,1906,1573.5
2427,21/08/2023 , 17:09:10,2026,1672.6
2428,21/08/2023 , 17:24:10,1715,1415.8
2429,21/08/2023 , 17:39:10,1324,1093
2430,21/08/2023 , 17:54:10,1547,1277.1
2431,21/08/2023 , 18:09:10,1128,931.2
2432,21/08/2023 , 18:24:10,915,755.4
2433,21/08/2023 , 18:39:10,731,603.5
2434,21/08/2023 , 18:54:10,571,471.4
2435,21/08/2023 , 19:09:10,392,323.6
2436,21/08/2023 , 19:24:10,313,258.4
2437,21/08/2023 , 19:39:10,211,174.2
2438,21/08/2023 , 19:54:10,96,79.3
2439,21/08/2023 , 20:09:10,20,16.5
2440,21/08/2023 , 20:24:10,0,0
2441,21/08/2023 , 20:39:10,0,0
2442,21/08/2023 , 20:54:10,0,0
2443,21/08/2023 , 21:09:10,0,0
2444,21/08/2023 , 21:24:10,0,0
2445,21/08/2023 , 21:39:10,0,0
2446,21/08/2023 , 21:54:10,0,0
2447,21/08/2023 , 22:09:10,0,0
2448,21/08/2023 , 22:24:10,0,0
2449,21/08/2023 , 22:39:10,0,0
2450,21/08/2023 , 22:54:10,0,0
2451,21/08/2023 , 23:09:10,0,0
2452,21/08/2023 , 23:24:10,0,0
2453,21/08/2023 , 23:39:10,0,0
2454,21/08/2023 , 23:54:10,0,0
2455,22/08/2023 , 00:09:10,0,0
2456,22/08/2023 , 00:24:10,0,0
2457,22/08/2023 , 00:39:10,0,0
2458,22/08/2023 , 00:54:10,0,0
2459,22/08/2023 , 01:09:10,0,0
2460,22/08/2023 , 01:24:10,0,0
2461,22/08/2023 , 01:39:10,0,0
2462,22/08/2023 , 01:54:10,0,0
2463,22/08/2023 , 02:09:10,0,0
2464,22/08/2023 , 02:24:10,0,0
2465,22/08/2023 , 02:39:10,0,0
2466,22/08/2023 , 02:54:10,0,0
2467,22/08/2023 , 03:09:10,0,0
2468,22/08/2023 , 03:24:10,0,0
2469,22/08/2023 , 03:39:10,0,0
2470,22/08/2023 , 03:54:10,0,0
2471,22/08/2023 , 04:09:10,0,0
2472,22/08/2023 , 04:24:10,0,0
2473,22/08/2023 , 04:39:10,0,0
2474,22/08/2023 , 04:54:10,0,0
2475,22/08/2023 , 05:09:10,0,0
2476,22/08/2023 , 05:24:10,0,0
2477,22/08/2023 , 05:39:10,0,0
2478,22/08/2023 , 05:54:10,0,0
2479,22/08/2023 , 06:09:10,0,0
2480,22/08/2023 , 06:24:10,0,0
2481,22/08/2023 , 06:39:10,2,1.7
2482,22/08/2023 , 06:54:10,42,34.7
2483,22/08/2023 , 07:09:10,174,143.6
2484,22/08/2023 , 07:24:10,498,411.1
2485,22/08/2023 , 07:39:10,679,560.6
2486,22/08/2023 , 07:54:10,922,761.2
2487,22/08/2023 , 08:09:10,1239,1022.9
2488,22/08/2023 , 08:24:10,1617,1334.9
2489,22/08/2023 , 08:39:10,2046,1689.1
2490,22/08/2023 , 08:54:10,2506,2068.8
2491,22/08/2023 , 09:09:10,2994,2471.7
2492,22/08/2023 , 09:24:10,3573,2949.7
2493,22/08/2023 , 09:39:10,4101,3385.6
2494,22/08/2023 , 09:54:10,4268,3523.5
2495,22/08/2023 , 10:09:10,3007,2482.5
2496,22/08/2023 , 10:24:10,5936,4900.5
2497,22/08/2023 , 10:39:10,3691,3047.1
2498,22/08/2023 , 10:54:10,5706,4710.6
2499,22/08/2023 , 11:09:10,7092,5854.9
2500,22/08/2023 , 11:24:10,6843,5649.3
2501,22/08/2023 , 11:39:10,3695,3050.4
2502,22/08/2023 , 11:54:10,3998,3300.6
2503,22/08/2023 , 12:09:10,8553,7061
2504,22/08/2023 , 12:24:10,9109,7520
2505,22/08/2023 , 12:39:10,6675,5510.6
2506,22/08/2023 , 12:54:10,9486,7831.2
2507,22/08/2023 , 13:09:10,9865,8144.1
2508,22/08/2023 , 13:24:10,10127,8360.4
2509,22/08/2023 , 13:39:10,9925,8193.7
2510,22/08/2023 , 13:54:10,9158,7560.5
2511,22/08/2023 , 14:09:10,7175,5923.4
2512,22/08/2023 , 14:24:10,9244,7631.5
2513,22/08/2023 , 14:39:10,8378,6916.5
2514,22/08/2023 , 14:54:10,8846,7302.9
2515,22/08/2023 , 15:09:10,8510,7025.5
2516,22/08/2023 , 15:24:10,8424,6954.5
2517,22/08/2023 , 15:39:10,6538,5397.5
2518,22/08/2023 , 15:54:10,7240,5977
2519,22/08/2023 , 16:09:10,6669,5505.6
2520,22/08/2023 , 16:24:10,6198,5116.8
2521,22/08/2023 , 16:39:10,5665,4676.8
2522,22/08/2023 , 16:54:10,5164,4263.2
2523,22/08/2023 , 17:09:10,4660,3847.1
2524,22/08/2023 , 17:24:10,4142,3419.5
2525,22/08/2023 , 17:39:10,3595,2967.9
2526,22/08/2023 , 17:54:10,3086,2547.7
2527,22/08/2023 , 18:09:10,2573,2124.2
2528,22/08/2023 , 18:24:10,2100,1733.7
2529,22/08/2023 , 18:39:10,1644,1357.2
2530,22/08/2023 , 18:54:10,1220,1007.2
2531,22/08/2023 , 19:09:10,844,696.8
2532,22/08/2023 , 19:24:10,533,440
2533,22/08/2023 , 19:39:10,291,240.2
2534,22/08/2023 , 19:54:10,119,98.2
2535,22/08/2023 , 20:09:10,23,19
2536,22/08/2023 , 20:24:10,0,0
2537,22/08/2023 , 20:39:10,0,0
2538,22/08/2023 , 20:54:10,0,0
2539,22/08/2023 , 21:09:10,0,0
2540,22/08/2023 , 21:24:10,0,0
2541,22/08/2023 , 21:39:10,0,0
2542,22/08/2023 , 21:54:10,0,0
2543,22/08/2023 , 22:09:10,0,0
2544,22/08/2023 , 22:24:10,0,0
2545,22/08/2023 , 22:39:10,0,0
2546,22/08/2023 , 22:54:10,0,0
2547,22/08/2023 , 23:09:10,0,0
2548,22/08/2023 , 23:24:10,0,0
2549,22/08/2023 , 23:39:10,0,0
2550,22/08/2023 , 23:54:10,0,0
2551,23/08/2023 , 00:09:10,0,0
2552,23/08/2023 , 00:24:10,0,0
2553,23/08/2023 , 00:39:10,0,0
2554,23/08/2023 , 00:54:10,0,0
2555,23/08/2023 , 01:09:10,0,0
2556,23/08/2023 , 01:24:10,0,0
2557,23/08/2023 , 01:39:10,0,0
2558,23/08/2023 , 01:54:10,0,0
2559,23/08/2023 , 02:09:10,0,0
2560,23/08/2023 , 02:24:10,0,0
2561,23/08/2023 , 02:39:10,0,0
2562,23/08/2023 , 02:54:10,0,0
2563,23/08/2023 , 03:09:10,0,0
2564,23/08/2023 , 03:24:10,0,0
2565,23/08/2023 , 03:39:10,0,0
2566,23/08/2023 , 03:54:10,0,0
2567,23/08/2023 , 04:09:10,0,0
2568,23/08/2023 , 04:24:10,0,0
2569,23/08/2023 , 04:39:10,0,0
2570,23/08/2023 , 04:54:10,0,0
2571,23/08/2023 , 05:09:10,0,0
2572,23/08/2023 , 05:24:10,0,0
2573,23/08/2023 , 05:39:10,0,0
2574,23/08/2023 , 05:54:10,0,0
2575,23/08/2023 , 06:09:10,0,0
2576,23/08/2023 , 06:24:10,0,0
2577,23/08/2023 , 06:39:10,2,1.7
2578,23/08/2023 , 06:54:10,45,37.2
2579,23/08/2023 , 07:09:10,183,151.1
2580,23/08/2023 , 07:24:10,307,253.4
2581,23/08/2023 , 07:39:10,363,299.7
2582,23/08/2023 , 07:54:10,584,482.1
2583,23/08/2023 , 08:09:10,1158,956
2584,23/08/2023 , 08:24:10,1279,1055.9
2585,23/08/2023 , 08:39:10,1617,1334.9
2586,23/08/2023 , 08:54:10,2475,2043.3
2587,23/08/2023 , 09:09:10,2949,2434.6
2588,23/08/2023 , 09:24:10,3413,2817.6
2589,23/08/2023 , 09:39:10,3947,3258.5
2590,23/08/2023 , 09:54:10,4453,3676.2
2591,23/08/2023 , 10:09:10,4951,4087.3
2592,23/08/2023 , 10:24:10,5450,4499.3
2593,23/08/2023 , 10:39:10,5948,4910.4
2594,23/08/2023 , 10:54:10,6389,5274.5
2595,23/08/2023 , 11:09:10,6850,5655.1
2596,23/08/2023 , 11:24:10,7251,5986.1
2597,23/08/2023 , 11:39:10,7678,6338.6
2598,23/08/2023 , 11:54:10,6118,5050.8
2599,23/08/2023 , 12:09:10,2845,2348.7
2600,23/08/2023 , 12:24:10,275,227
2601,23/08/2023 , 12:39:10,338,279
2602,23/08/2023 , 12:54:10,320,264.2
2603,23/08/2023 , 13:09:10,427,352.5
2604,23/08/2023 , 13:24:10,8,6.6
2605,23/08/2023 , 13:39:10,2,1.7
2606,23/08/2023 , 13:54:10,2,1.7
2607,23/08/2023 , 14:09:10,3,2.5
2608,23/08/2023 , 14:24:10,45,37.2
2609,23/08/2023 , 14:39:10,53,43.8
2610,23/08/2023 , 14:54:10,53,43.8
2611,23/08/2023 , 15:09:10,55,45.4
2612,23/08/2023 , 15:24:10,4292,3543.3
2613,23/08/2023 , 15:39:10,4606,3802.5
2614,23/08/2023 , 15:54:10,4145,3421.9
2615,23/08/2023 , 16:09:10,5600,4623.1
2616,23/08/2023 , 16:24:10,1171,966.7
2617,23/08/2023 , 16:39:10,32,26.4
2618,23/08/2023 , 16:54:10,35,28.9
2619,23/08/2023 , 17:09:10,31,25.6
2620,23/08/2023 , 17:24:10,6,5
2621,23/08/2023 , 17:39:10,0,0
2622,23/08/2023 , 17:54:10,0,0
2623,23/08/2023 , 18:09:10,0,0
2624,23/08/2023 , 18:24:10,0,0
2625,23/08/2023 , 18:39:10,0,0
2626,23/08/2023 , 18:54:10,0,0
2627,23/08/2023 , 19:09:10,0,0
2628,23/08/2023 , 19:24:10,0,0
2629,23/08/2023 , 19:39:10,0,0
2630,23/08/2023 , 19:54:10,0,0
2631,23/08/2023 , 20:09:10,0,0
2632,23/08/2023 , 20:24:10,0,0
2633,23/08/2023 , 20:39:10,0,0
2634,23/08/2023 , 20:54:10,0,0
2635,23/08/2023 , 21:09:10,0,0
2636,23/08/2023 , 21:24:10,0,0
2637,23/08/2023 , 21:39:10,0,0
2638,23/08/2023 , 21:54:10,0,0
2639,23/08/2023 , 22:09:10,0,0
2640,23/08/2023 , 22:24:10,0,0
2641,23/08/2023 , 22:39:10,0,0
2642,23/08/2023 , 22:54:10,0,0
2643,23/08/2023 , 23:09:10,0,0
2644,23/08/2023 , 23:24:10,0,0
2645,23/08/2023 , 23:39:10,0,0
2646,23/08/2023 , 23:54:10,0,0
2647,24/08/2023 , 00:09:10,0,0
2648,24/08/2023 , 00:24:10,0,0
2649,24/08/2023 , 00:39:10,0,0
2650,24/08/2023 , 00:54:10,0,0
2651,24/08/2023 , 01:09:10,0,0
2652,24/08/2023 , 01:24:10,0,0
2653,24/08/2023 , 01:39:10,0,0
2654,24/08/2023 , 01:54:10,0,0
2655,24/08/2023 , 02:09:10,0,0
2656,24/08/2023 , 02:24:10,0,0
2657,24/08/2023 , 02:39:10,0,0
2658,24/08/2023 , 02:54:10,0,0
2659,24/08/2023 , 03:09:10,0,0
2660,24/08/2023 , 03:24:10,0,0
2661,24/08/2023 , 03:39:10,0,0
2662,24/08/2023 , 03:54:10,0,0
2663,24/08/2023 , 04:09:10,0,0
2664,24/08/2023 , 04:24:10,0,0
2665,24/08/2023 , 04:39:10,0,0
2666,24/08/2023 , 04:54:10,0,0
2667,24/08/2023 , 05:09:10,0,0
2668,24/08/2023 , 05:24:10,0,0
2669,24/08/2023 , 05:39:10,0,0
2670,24/08/2023 , 05:54:10,0,0
2671,24/08/2023 , 06:09:10,0,0
2672,24/08/2023 , 06:24:10,0,0
2673,24/08/2023 , 06:39:10,0,0
2674,24/08/2023 , 06:54:10,0,0
2675,24/08/2023 , 07:09:10,0,0
2676,24/08/2023 , 07:24:10,0,0
2677,24/08/2023 , 07:39:10,0,0
2678,24/08/2023 , 07:54:10,0,0
2679,24/08/2023 , 08:09:10,0,0
2680,24/08/2023 , 08:24:10,0,0
2681,24/08/2023 , 08:39:10,9,7.4
2682,24/08/2023 , 08:54:10,2,1.7
2683,24/08/2023 , 09:09:10,0,0
2684,24/08/2023 , 09:24:10,0,0
2685,24/08/2023 , 09:39:10,0,0
2686,24/08/2023 , 09:54:10,0,0
2687,24/08/2023 , 10:09:10,0,0
2688,24/08/2023 , 10:24:10,0,0
2689,24/08/2023 , 10:39:10,0,0
2690,24/08/2023 , 10:54:10,0,0
2691,24/08/2023 , 11:09:10,0,0
2692,24/08/2023 , 11:24:10,0,0
2693,24/08/2023 , 11:39:10,0,0
2694,24/08/2023 , 11:54:10,0,0
2695,24/08/2023 , 12:09:10,0,0
2696,24/08/2023 , 12:24:10,0,0
2697,24/08/2023 , 12:39:10,0,0
2698,24/08/2023 , 12:54:10,2,1.7
2699,24/08/2023 , 13:09:10,2,1.7
2700,24/08/2023 , 13:24:10,3,2.5
2701,24/08/2023 , 13:39:10,2,1.7
2702,24/08/2023 , 13:54:10,4,3.3
2703,24/08/2023 , 14:09:10,5,4.1
2704,24/08/2023 , 14:24:10,3,2.5
2705,24/08/2023 , 14:39:10,34,28.1
2706,24/08/2023 , 14:54:10,32,26.4
2707,24/08/2023 , 15:09:10,2692,2222.4
