Site Name ,PAR SENSOR
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,15686


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

8592,28/07/2023 , 21:00:00,0,0
8593,28/07/2023 , 21:10:00,0,0
8594,28/07/2023 , 21:20:00,0,0
8595,28/07/2023 , 21:30:00,0,0
8596,28/07/2023 , 21:40:00,0,0
8597,28/07/2023 , 21:50:00,0,0
8598,28/07/2023 , 22:00:00,0,0
8599,28/07/2023 , 22:10:00,0,0
8600,28/07/2023 , 22:20:00,0,0
8601,28/07/2023 , 22:30:00,0,0
8602,28/07/2023 , 22:40:00,0,0
8603,28/07/2023 , 22:50:00,0,0
8604,28/07/2023 , 23:00:00,0,0
8605,28/07/2023 , 23:10:00,0,0
8606,28/07/2023 , 23:20:00,0,0
8607,28/07/2023 , 23:30:00,0,0
8608,28/07/2023 , 23:40:00,0,0
8609,28/07/2023 , 23:50:00,0,0
8610,28/07/2023 , 24:00:00,0,0
8611,29/07/2023 , 00:10:00,0,0
8612,29/07/2023 , 00:20:00,0,0
8613,29/07/2023 , 00:30:00,0,0
8614,29/07/2023 , 00:40:00,0,0
8615,29/07/2023 , 00:50:00,0,0
8616,29/07/2023 , 01:00:00,0,0
8617,29/07/2023 , 01:10:00,0,0
8618,29/07/2023 , 01:20:00,0,0
8619,29/07/2023 , 01:30:00,0,0
8620,29/07/2023 , 01:40:00,0,0
8621,29/07/2023 , 01:50:00,0,0
8622,29/07/2023 , 02:00:00,0,0
8623,29/07/2023 , 02:10:00,0,0
8624,29/07/2023 , 02:20:00,0,0
8625,29/07/2023 , 02:30:00,0,0
8626,29/07/2023 , 02:40:00,0,0
8627,29/07/2023 , 02:50:00,0,0
8628,29/07/2023 , 03:00:00,0,0
8629,29/07/2023 , 03:10:00,0,0
8630,29/07/2023 , 03:20:00,0,0
8631,29/07/2023 , 03:30:00,0,0
8632,29/07/2023 , 03:40:00,0,0
8633,29/07/2023 , 03:50:00,0,0
8634,29/07/2023 , 04:00:00,0,0
8635,29/07/2023 , 04:10:00,0,0
8636,29/07/2023 , 04:20:00,0,0
8637,29/07/2023 , 04:30:00,0,0
8638,29/07/2023 , 04:40:00,0,0
8639,29/07/2023 , 04:50:00,0,0
8640,29/07/2023 , 05:00:00,0,0
8641,29/07/2023 , 05:10:00,0,0
8642,29/07/2023 , 05:20:00,0,0
8643,29/07/2023 , 05:30:00,0,0
8644,29/07/2023 , 05:40:00,0,0
8645,29/07/2023 , 05:50:00,0,0
8646,29/07/2023 , 06:00:00,0,0
8647,29/07/2023 , 06:10:00,0,0
8648,29/07/2023 , 06:20:00,0,0
8649,29/07/2023 , 06:30:00,8,8.59
8650,29/07/2023 , 06:40:00,28,30.06
8651,29/07/2023 , 06:50:00,61,65.48
8652,29/07/2023 , 07:00:00,98,105.2
8653,29/07/2023 , 07:10:00,180,193.22
8654,29/07/2023 , 07:20:00,287,308.07
8655,29/07/2023 , 07:30:00,383,411.12
8656,29/07/2023 , 07:40:00,497,533.49
8657,29/07/2023 , 07:50:00,599,642.98
8658,29/07/2023 , 08:00:00,697,748.18
8659,29/07/2023 , 08:10:00,795,853.37
8660,29/07/2023 , 08:20:00,880,944.62
8661,29/07/2023 , 08:30:00,1025,1100.26
8662,29/07/2023 , 08:40:00,1097,1177.55
8663,29/07/2023 , 08:50:00,1108,1189.36
8664,29/07/2023 , 09:00:00,798,856.59
8665,29/07/2023 , 09:10:00,1314,1410.48
8666,29/07/2023 , 09:20:00,1257,1349.3
8667,29/07/2023 , 09:30:00,1590,1706.75
8668,29/07/2023 , 09:40:00,1756,1884.94
8669,29/07/2023 , 09:50:00,1910,2050.24
8670,29/07/2023 , 10:00:00,2012,2159.73
8671,29/07/2023 , 10:10:00,2183,2343.29
8672,29/07/2023 , 10:20:00,2310,2479.62
8673,29/07/2023 , 10:30:00,2487,2669.61
8674,29/07/2023 , 10:40:00,2649,2843.51
8675,29/07/2023 , 10:50:00,2818,3024.92
8676,29/07/2023 , 11:00:00,2862,3072.15
8677,29/07/2023 , 11:10:00,3009,3229.94
8678,29/07/2023 , 11:20:00,3191,3425.3
8679,29/07/2023 , 11:30:00,3196,3430.67
8680,29/07/2023 , 11:40:00,2782,2986.27
8681,29/07/2023 , 11:50:00,3102,3329.77
8682,29/07/2023 , 12:00:00,4559,4893.75
8683,29/07/2023 , 12:10:00,3889,4174.56
8684,29/07/2023 , 12:20:00,4593,4930.25
8685,29/07/2023 , 12:30:00,4281,4595.34
8686,29/07/2023 , 12:40:00,4733,5080.53
8687,29/07/2023 , 12:50:00,4926,5287.7
8688,29/07/2023 , 13:00:00,5007,5374.65
8689,29/07/2023 , 13:10:00,5046,5416.51
8690,29/07/2023 , 13:20:00,5122,5498.09
8691,29/07/2023 , 13:30:00,5096,5470.18
8692,29/07/2023 , 13:40:00,5251,5636.56
8693,29/07/2023 , 13:50:00,3533,3792.42
8694,29/07/2023 , 14:00:00,2305,2474.25
8695,29/07/2023 , 14:10:00,2090,2243.46
8696,29/07/2023 , 14:20:00,3133,3363.05
8697,29/07/2023 , 14:30:00,3562,3823.55
8698,29/07/2023 , 14:40:00,4551,4885.16
8699,29/07/2023 , 14:50:00,4451,4777.82
8700,29/07/2023 , 15:00:00,3895,4181
8701,29/07/2023 , 15:10:00,4107,4408.56
8702,29/07/2023 , 15:20:00,3872,4156.31
8703,29/07/2023 , 15:30:00,3454,3707.62
8704,29/07/2023 , 15:40:00,3698,3969.53
8705,29/07/2023 , 15:50:00,3615,3880.44
8706,29/07/2023 , 16:00:00,3408,3658.24
8707,29/07/2023 , 16:10:00,3018,3239.6
8708,29/07/2023 , 16:20:00,3011,3232.09
8709,29/07/2023 , 16:30:00,2836,3044.24
8710,29/07/2023 , 16:40:00,2645,2839.21
8711,29/07/2023 , 16:50:00,2096,2249.9
8712,29/07/2023 , 17:00:00,2105,2259.56
8713,29/07/2023 , 17:10:00,2185,2345.44
8714,29/07/2023 , 17:20:00,2051,2201.6
8715,29/07/2023 , 17:30:00,1887,2025.56
8716,29/07/2023 , 17:40:00,1744,1872.06
8717,29/07/2023 , 17:50:00,1572,1687.43
8718,29/07/2023 , 18:00:00,1425,1529.63
8719,29/07/2023 , 18:10:00,1276,1369.69
8720,29/07/2023 , 18:20:00,1143,1226.93
8721,29/07/2023 , 18:30:00,998,1071.28
8722,29/07/2023 , 18:40:00,847,909.19
8723,29/07/2023 , 18:50:00,725,778.23
8724,29/07/2023 , 19:00:00,511,548.52
8725,29/07/2023 , 19:10:00,511,548.52
8726,29/07/2023 , 19:20:00,440,472.31
8727,29/07/2023 , 19:30:00,367,393.95
8728,29/07/2023 , 19:40:00,219,235.08
8729,29/07/2023 , 19:50:00,137,147.06
8730,29/07/2023 , 20:00:00,72,77.29
8731,29/07/2023 , 20:10:00,38,40.79
8732,29/07/2023 , 20:20:00,16,17.17
8733,29/07/2023 , 20:30:00,4,4.29
8734,29/07/2023 , 20:40:00,0,0
8735,29/07/2023 , 20:50:00,0,0
8736,29/07/2023 , 21:00:00,0,0
8737,29/07/2023 , 21:10:00,0,0
8738,29/07/2023 , 21:20:00,0,0
8739,29/07/2023 , 21:30:00,0,0
8740,29/07/2023 , 21:40:00,0,0
8741,29/07/2023 , 21:50:00,0,0
8742,29/07/2023 , 22:00:00,0,0
8743,29/07/2023 , 22:10:00,0,0
8744,29/07/2023 , 22:20:00,0,0
8745,29/07/2023 , 22:30:00,0,0
8746,29/07/2023 , 22:40:00,0,0
8747,29/07/2023 , 22:50:00,0,0
8748,29/07/2023 , 23:00:00,0,0
8749,29/07/2023 , 23:10:00,0,0
8750,29/07/2023 , 23:20:00,0,0
8751,29/07/2023 , 23:30:00,0,0
8752,29/07/2023 , 23:40:00,0,0
8753,29/07/2023 , 23:50:00,0,0
8754,29/07/2023 , 24:00:00,0,0
8755,30/07/2023 , 00:10:00,0,0
8756,30/07/2023 , 00:20:00,0,0
8757,30/07/2023 , 00:30:00,0,0
8758,30/07/2023 , 00:40:00,0,0
8759,30/07/2023 , 00:50:00,0,0
8760,30/07/2023 , 01:00:00,0,0
8761,30/07/2023 , 01:10:00,0,0
8762,30/07/2023 , 01:20:00,0,0
8763,30/07/2023 , 01:30:00,0,0
8764,30/07/2023 , 01:40:00,0,0
8765,30/07/2023 , 01:50:00,0,0
8766,30/07/2023 , 02:00:00,0,0
8767,30/07/2023 , 02:10:00,0,0
8768,30/07/2023 , 02:20:00,0,0
8769,30/07/2023 , 02:30:00,0,0
8770,30/07/2023 , 02:40:00,0,0
8771,30/07/2023 , 02:50:00,0,0
8772,30/07/2023 , 03:00:00,0,0
8773,30/07/2023 , 03:10:00,0,0
8774,30/07/2023 , 03:20:00,0,0
8775,30/07/2023 , 03:30:00,0,0
8776,30/07/2023 , 03:40:00,0,0
8777,30/07/2023 , 03:50:00,0,0
8778,30/07/2023 , 04:00:00,0,0
8779,30/07/2023 , 04:10:00,0,0
8780,30/07/2023 , 04:20:00,0,0
8781,30/07/2023 , 04:30:00,0,0
8782,30/07/2023 , 04:40:00,0,0
8783,30/07/2023 , 04:50:00,0,0
8784,30/07/2023 , 05:00:00,0,0
8785,30/07/2023 , 05:10:00,0,0
8786,30/07/2023 , 05:20:00,0,0
8787,30/07/2023 , 05:30:00,0,0
8788,30/07/2023 , 05:40:00,0,0
8789,30/07/2023 , 05:50:00,0,0
8790,30/07/2023 , 06:00:00,0,0
8791,30/07/2023 , 06:10:00,0,0
8792,30/07/2023 , 06:20:00,0,0
8793,30/07/2023 , 06:30:00,5,5.37
8794,30/07/2023 , 06:40:00,26,27.91
8795,30/07/2023 , 06:50:00,61,65.48
8796,30/07/2023 , 07:00:00,94,100.9
8797,30/07/2023 , 07:10:00,144,154.57
8798,30/07/2023 , 07:20:00,203,217.91
8799,30/07/2023 , 07:30:00,274,294.12
8800,30/07/2023 , 07:40:00,358,384.29
8801,30/07/2023 , 07:50:00,470,504.51
8802,30/07/2023 , 08:00:00,544,583.94
8803,30/07/2023 , 08:10:00,626,671.97
8804,30/07/2023 , 08:20:00,758,813.66
8805,30/07/2023 , 08:30:00,896,961.79
8806,30/07/2023 , 08:40:00,1016,1090.6
8807,30/07/2023 , 08:50:00,1139,1222.63
8808,30/07/2023 , 09:00:00,1306,1401.9
8809,30/07/2023 , 09:10:00,1428,1532.85
8810,30/07/2023 , 09:20:00,1454,1560.76
8811,30/07/2023 , 09:30:00,1516,1627.31
8812,30/07/2023 , 09:40:00,1665,1787.26
8813,30/07/2023 , 09:50:00,1964,2108.21
8814,30/07/2023 , 10:00:00,1703,1828.05
8815,30/07/2023 , 10:10:00,1831,1965.44
8816,30/07/2023 , 10:20:00,2356,2528.99
8817,30/07/2023 , 10:30:00,2561,2749.05
8818,30/07/2023 , 10:40:00,2176,2335.78
8819,30/07/2023 , 10:50:00,2632,2825.26
8820,30/07/2023 , 11:00:00,3079,3305.08
8821,30/07/2023 , 11:10:00,2961,3178.42
8822,30/07/2023 , 11:20:00,3384,3632.48
8823,30/07/2023 , 11:30:00,2242,2406.62
8824,30/07/2023 , 11:40:00,2972,3190.22
8825,30/07/2023 , 11:50:00,3617,3882.58
8826,30/07/2023 , 12:00:00,3582,3845.01
8827,30/07/2023 , 12:10:00,3414,3664.68
8828,30/07/2023 , 12:20:00,3465,3719.42
8829,30/07/2023 , 12:30:00,3167,3399.54
8830,30/07/2023 , 12:40:00,2444,2623.45
8831,30/07/2023 , 12:50:00,2869,3079.66
8832,30/07/2023 , 13:00:00,3771,4047.89
8833,30/07/2023 , 13:10:00,3204,3439.26
8834,30/07/2023 , 13:20:00,2960,3177.34
8835,30/07/2023 , 13:30:00,4010,4304.44
8836,30/07/2023 , 13:40:00,3114,3342.65
8837,30/07/2023 , 13:50:00,2771,2974.47
8838,30/07/2023 , 14:00:00,2517,2701.81
8839,30/07/2023 , 14:10:00,3134,3364.12
8840,30/07/2023 , 14:20:00,3896,4182.07
8841,30/07/2023 , 14:30:00,3518,3776.31
8842,30/07/2023 , 14:40:00,3799,4077.95
8843,30/07/2023 , 14:50:00,3522,3780.61
8844,30/07/2023 , 15:00:00,2943,3159.09
8845,30/07/2023 , 15:10:00,2914,3127.97
8846,30/07/2023 , 15:20:00,3243,3481.12
8847,30/07/2023 , 15:30:00,3270,3510.1
8848,30/07/2023 , 15:40:00,2855,3064.63
8849,30/07/2023 , 15:50:00,2735,2935.82
8850,30/07/2023 , 16:00:00,2502,2685.71
8851,30/07/2023 , 16:10:00,2208,2370.13
8852,30/07/2023 , 16:20:00,2326,2496.79
8853,30/07/2023 , 16:30:00,2135,2291.77
8854,30/07/2023 , 16:40:00,2151,2308.94
8855,30/07/2023 , 16:50:00,1879,2016.97
8856,30/07/2023 , 17:00:00,1947,2089.96
8857,30/07/2023 , 17:10:00,1815,1948.27
8858,30/07/2023 , 17:20:00,1227,1317.09
8859,30/07/2023 , 17:30:00,819,879.14
8860,30/07/2023 , 17:40:00,1026,1101.34
8861,30/07/2023 , 17:50:00,1161,1246.25
8862,30/07/2023 , 18:00:00,1078,1157.15
8863,30/07/2023 , 18:10:00,644,691.29
8864,30/07/2023 , 18:20:00,968,1039.08
8865,30/07/2023 , 18:30:00,786,843.71
8866,30/07/2023 , 18:40:00,816,875.92
8867,30/07/2023 , 18:50:00,716,768.57
8868,30/07/2023 , 19:00:00,434,465.87
8869,30/07/2023 , 19:10:00,423,454.06
8870,30/07/2023 , 19:20:00,403,432.59
8871,30/07/2023 , 19:30:00,275,295.19
8872,30/07/2023 , 19:40:00,195,209.32
8873,30/07/2023 , 19:50:00,133,142.77
8874,30/07/2023 , 20:00:00,69,74.07
8875,30/07/2023 , 20:10:00,45,48.3
8876,30/07/2023 , 20:20:00,24,25.76
8877,30/07/2023 , 20:30:00,5,5.37
8878,30/07/2023 , 20:40:00,0,0
8879,30/07/2023 , 20:50:00,0,0
8880,30/07/2023 , 21:00:00,0,0
8881,30/07/2023 , 21:10:00,0,0
8882,30/07/2023 , 21:20:00,0,0
8883,30/07/2023 , 21:30:00,0,0
8884,30/07/2023 , 21:40:00,0,0
8885,30/07/2023 , 21:50:00,0,0
8886,30/07/2023 , 22:00:00,0,0
8887,30/07/2023 , 22:10:00,0,0
8888,30/07/2023 , 22:20:00,0,0
8889,30/07/2023 , 22:30:00,0,0
8890,30/07/2023 , 22:40:00,0,0
8891,30/07/2023 , 22:50:00,0,0
8892,30/07/2023 , 23:00:00,0,0
8893,30/07/2023 , 23:10:00,0,0
8894,30/07/2023 , 23:20:00,0,0
8895,30/07/2023 , 23:30:00,0,0
8896,30/07/2023 , 23:40:00,0,0
8897,30/07/2023 , 23:50:00,0,0
8898,30/07/2023 , 24:00:00,0,0
8899,31/07/2023 , 00:10:00,0,0
8900,31/07/2023 , 00:20:00,0,0
8901,31/07/2023 , 00:30:00,0,0
8902,31/07/2023 , 00:40:00,0,0
8903,31/07/2023 , 00:50:00,0,0
8904,31/07/2023 , 01:00:00,0,0
8905,31/07/2023 , 01:10:00,0,0
8906,31/07/2023 , 01:20:00,0,0
8907,31/07/2023 , 01:30:00,0,0
8908,31/07/2023 , 01:40:00,0,0
8909,31/07/2023 , 01:50:00,0,0
8910,31/07/2023 , 02:00:00,0,0
8911,31/07/2023 , 02:10:00,0,0
8912,31/07/2023 , 02:20:00,0,0
8913,31/07/2023 , 02:30:00,0,0
8914,31/07/2023 , 02:40:00,0,0
8915,31/07/2023 , 02:50:00,0,0
8916,31/07/2023 , 03:00:00,0,0
8917,31/07/2023 , 03:10:00,0,0
8918,31/07/2023 , 03:20:00,0,0
8919,31/07/2023 , 03:30:00,0,0
8920,31/07/2023 , 03:40:00,0,0
8921,31/07/2023 , 03:50:00,0,0
8922,31/07/2023 , 04:00:00,0,0
8923,31/07/2023 , 04:10:00,0,0
8924,31/07/2023 , 04:20:00,0,0
8925,31/07/2023 , 04:30:00,0,0
8926,31/07/2023 , 04:40:00,0,0
8927,31/07/2023 , 04:50:00,0,0
8928,31/07/2023 , 05:00:00,0,0
8929,31/07/2023 , 05:10:00,0,0
8930,31/07/2023 , 05:20:00,0,0
8931,31/07/2023 , 05:30:00,0,0
8932,31/07/2023 , 05:40:00,0,0
8933,31/07/2023 , 05:50:00,0,0
8934,31/07/2023 , 06:00:00,0,0
8935,31/07/2023 , 06:10:00,0,0
8936,31/07/2023 , 06:20:00,0,0
8937,31/07/2023 , 06:30:00,5,5.37
8938,31/07/2023 , 06:40:00,24,25.76
8939,31/07/2023 , 06:50:00,54,57.97
8940,31/07/2023 , 07:00:00,89,95.53
8941,31/07/2023 , 07:10:00,113,121.3
8942,31/07/2023 , 07:20:00,216,231.86
8943,31/07/2023 , 07:30:00,280,300.56
8944,31/07/2023 , 07:40:00,365,391.8
8945,31/07/2023 , 07:50:00,456,489.48
8946,31/07/2023 , 08:00:00,557,597.9
8947,31/07/2023 , 08:10:00,665,713.83
8948,31/07/2023 , 08:20:00,804,863.03
8949,31/07/2023 , 08:30:00,946,1015.46
8950,31/07/2023 , 08:40:00,1109,1190.43
8951,31/07/2023 , 08:50:00,1259,1351.44
8952,31/07/2023 , 09:00:00,1206,1294.55
8953,31/07/2023 , 09:10:00,1461,1568.28
8954,31/07/2023 , 09:20:00,1613,1731.44
8955,31/07/2023 , 09:30:00,1744,1872.06
8956,31/07/2023 , 09:40:00,1982,2127.53
8957,31/07/2023 , 09:50:00,2138,2294.99
8958,31/07/2023 , 10:00:00,2323,2493.57
8959,31/07/2023 , 10:10:00,2497,2680.35
8960,31/07/2023 , 10:20:00,2608,2799.5
8961,31/07/2023 , 10:30:00,2661,2856.39
8962,31/07/2023 , 10:40:00,2951,3167.68
8963,31/07/2023 , 10:50:00,2260,2425.94
8964,31/07/2023 , 11:00:00,3274,3514.4
8965,31/07/2023 , 11:10:00,2384,2559.05
8966,31/07/2023 , 11:20:00,3596,3860.04
8967,31/07/2023 , 11:30:00,3508,3765.58
8968,31/07/2023 , 11:40:00,3556,3817.1
8969,31/07/2023 , 11:50:00,3636,3902.98
8970,31/07/2023 , 12:00:00,4283,4597.49
8971,31/07/2023 , 12:10:00,4198,4506.24
8972,31/07/2023 , 12:20:00,3790,4068.29
8973,31/07/2023 , 12:30:00,4072,4370.99
8974,31/07/2023 , 12:40:00,3467,3721.57
8975,31/07/2023 , 12:50:00,4545,4878.72
8976,31/07/2023 , 13:00:00,4337,4655.45
8977,31/07/2023 , 13:10:00,4786,5137.42
8978,31/07/2023 , 13:20:00,4833,5187.87
8979,31/07/2023 , 13:30:00,4312,4628.62
8980,31/07/2023 , 13:40:00,4581,4917.37
8981,31/07/2023 , 13:50:00,3897,4183.14
8982,31/07/2023 , 14:00:00,4586,4922.73
8983,31/07/2023 , 14:10:00,4235,4545.96
8984,31/07/2023 , 14:20:00,4619,4958.16
8985,31/07/2023 , 14:30:00,4375,4696.24
8986,31/07/2023 , 14:40:00,4077,4376.36
8987,31/07/2023 , 14:50:00,4444,4770.31
8988,31/07/2023 , 15:00:00,3492,3748.41
8989,31/07/2023 , 15:10:00,2288,2456
8990,31/07/2023 , 15:20:00,2492,2674.98
8991,31/07/2023 , 15:30:00,2685,2882.15
8992,31/07/2023 , 15:40:00,2941,3156.95
8993,31/07/2023 , 15:50:00,2894,3106.5
8994,31/07/2023 , 16:00:00,2835,3043.16
8995,31/07/2023 , 16:10:00,3099,3326.55
8996,31/07/2023 , 16:20:00,2900,3112.94
8997,31/07/2023 , 16:30:00,2474,2655.66
8998,31/07/2023 , 16:40:00,2518,2702.89
8999,31/07/2023 , 16:50:00,2136,2292.84
9000,31/07/2023 , 17:00:00,1807,1939.68
9001,31/07/2023 , 17:10:00,1476,1584.38
9002,31/07/2023 , 17:20:00,1460,1567.2
9003,31/07/2023 , 17:30:00,1358,1457.71
9004,31/07/2023 , 17:40:00,1081,1160.37
9005,31/07/2023 , 17:50:00,1028,1103.48
9006,31/07/2023 , 18:00:00,826,886.65
9007,31/07/2023 , 18:10:00,629,675.19
9008,31/07/2023 , 18:20:00,1182,1268.79
9009,31/07/2023 , 18:30:00,752,807.22
9010,31/07/2023 , 18:40:00,417,447.62
9011,31/07/2023 , 18:50:00,363,389.65
9012,31/07/2023 , 19:00:00,298,319.88
9013,31/07/2023 , 19:10:00,239,256.55
9014,31/07/2023 , 19:20:00,184,197.51
9015,31/07/2023 , 19:30:00,154,165.31
9016,31/07/2023 , 19:40:00,132,141.69
9017,31/07/2023 , 19:50:00,78,83.73
9018,31/07/2023 , 20:00:00,53,56.89
9019,31/07/2023 , 20:10:00,22,23.62
9020,31/07/2023 , 20:20:00,7,7.51
9021,31/07/2023 , 20:30:00,2,2.15
9022,31/07/2023 , 20:40:00,0,0
9023,31/07/2023 , 20:50:00,0,0
9024,31/07/2023 , 21:00:00,0,0
9025,31/07/2023 , 21:10:00,0,0
9026,31/07/2023 , 21:20:00,0,0
9027,31/07/2023 , 21:30:00,0,0
9028,31/07/2023 , 21:40:00,0,0
9029,31/07/2023 , 21:50:00,0,0
9030,31/07/2023 , 22:00:00,0,0
9031,31/07/2023 , 22:10:00,0,0
9032,31/07/2023 , 22:20:00,0,0
9033,31/07/2023 , 22:30:00,0,0
9034,31/07/2023 , 22:40:00,0,0
9035,31/07/2023 , 22:50:00,0,0
9036,31/07/2023 , 23:00:00,0,0
9037,31/07/2023 , 23:10:00,0,0
9038,31/07/2023 , 23:20:00,0,0
9039,31/07/2023 , 23:30:00,0,0
9040,31/07/2023 , 23:40:00,0,0
9041,31/07/2023 , 23:50:00,0,0
9042,31/07/2023 , 24:00:00,0,0
9043,01/08/2023 , 00:10:00,0,0
9044,01/08/2023 , 00:20:00,0,0
9045,01/08/2023 , 00:30:00,0,0
9046,01/08/2023 , 00:40:00,0,0
9047,01/08/2023 , 00:50:00,0,0
9048,01/08/2023 , 01:00:00,0,0
9049,01/08/2023 , 01:10:00,0,0
9050,01/08/2023 , 01:20:00,0,0
9051,01/08/2023 , 01:30:00,0,0
9052,01/08/2023 , 01:40:00,0,0
9053,01/08/2023 , 01:50:00,0,0
9054,01/08/2023 , 02:00:00,0,0
9055,01/08/2023 , 02:10:00,0,0
9056,01/08/2023 , 02:20:00,0,0
9057,01/08/2023 , 02:30:00,0,0
9058,01/08/2023 , 02:40:00,0,0
9059,01/08/2023 , 02:50:00,0,0
9060,01/08/2023 , 03:00:00,0,0
9061,01/08/2023 , 03:10:00,0,0
9062,01/08/2023 , 03:20:00,0,0
9063,01/08/2023 , 03:30:00,0,0
9064,01/08/2023 , 03:40:00,0,0
9065,01/08/2023 , 03:50:00,0,0
9066,01/08/2023 , 04:00:00,0,0
9067,01/08/2023 , 04:10:00,0,0
9068,01/08/2023 , 04:20:00,0,0
9069,01/08/2023 , 04:30:00,0,0
9070,01/08/2023 , 04:40:00,0,0
9071,01/08/2023 , 04:50:00,0,0
9072,01/08/2023 , 05:00:00,0,0
9073,01/08/2023 , 05:10:00,0,0
9074,01/08/2023 , 05:20:00,0,0
9075,01/08/2023 , 05:30:00,0,0
9076,01/08/2023 , 05:40:00,0,0
9077,01/08/2023 , 05:50:00,0,0
9078,01/08/2023 , 06:00:00,0,0
9079,01/08/2023 , 06:10:00,0,0
9080,01/08/2023 , 06:20:00,0,0
9081,01/08/2023 , 06:30:00,0,0
9082,01/08/2023 , 06:40:00,2,2.15
9083,01/08/2023 , 06:50:00,9,9.66
9084,01/08/2023 , 07:00:00,20,21.47
9085,01/08/2023 , 07:10:00,40,42.94
9086,01/08/2023 , 07:20:00,57,61.19
9087,01/08/2023 , 07:30:00,84,90.17
9088,01/08/2023 , 07:40:00,111,119.15
9089,01/08/2023 , 07:50:00,132,141.69
9090,01/08/2023 , 08:00:00,142,152.43
9091,01/08/2023 , 08:10:00,151,162.09
9092,01/08/2023 , 08:20:00,171,183.56
9093,01/08/2023 , 08:30:00,223,239.37
9094,01/08/2023 , 08:40:00,327,351.01
9095,01/08/2023 , 08:50:00,453,486.26
9096,01/08/2023 , 09:00:00,568,609.71
9097,01/08/2023 , 09:10:00,687,737.44
9098,01/08/2023 , 09:20:00,776,832.98
9099,01/08/2023 , 09:30:00,700,751.4
9100,01/08/2023 , 09:40:00,638,684.85
9101,01/08/2023 , 09:50:00,1194,1281.67
9102,01/08/2023 , 10:00:00,1466,1573.64
9103,01/08/2023 , 10:10:00,1495,1604.77
9104,01/08/2023 , 10:20:00,1787,1918.21
9105,01/08/2023 , 10:30:00,1899,2038.44
9106,01/08/2023 , 10:40:00,2423,2600.91
9107,01/08/2023 , 10:50:00,2178,2337.92
9108,01/08/2023 , 11:00:00,2389,2564.42
9109,01/08/2023 , 11:10:00,1664,1786.18
9110,01/08/2023 , 11:20:00,1503,1613.36
9111,01/08/2023 , 11:30:00,1286,1380.43
9112,01/08/2023 , 11:40:00,1219,1308.51
9113,01/08/2023 , 11:50:00,1264,1356.81
9114,01/08/2023 , 12:00:00,1337,1435.17
9115,01/08/2023 , 12:10:00,1580,1696.01
9116,01/08/2023 , 12:20:00,1756,1884.94
9117,01/08/2023 , 12:30:00,1201,1289.19
9118,01/08/2023 , 12:40:00,1437,1542.51
9119,01/08/2023 , 12:50:00,2004,2151.15
9120,01/08/2023 , 13:00:00,2229,2392.67
9121,01/08/2023 , 13:10:00,2197,2358.32
9122,01/08/2023 , 13:20:00,2425,2603.06
9123,01/08/2023 , 13:30:00,2267,2433.46
9124,01/08/2023 , 13:40:00,2174,2333.63
9125,01/08/2023 , 13:50:00,1686,1809.8
9126,01/08/2023 , 14:00:00,1492,1601.55
9127,01/08/2023 , 14:10:00,1351,1450.2
9128,01/08/2023 , 14:20:00,1291,1385.79
9129,01/08/2023 , 14:30:00,1386,1487.77
9130,01/08/2023 , 14:40:00,1627,1746.47
9131,01/08/2023 , 14:50:00,2047,2197.3
9132,01/08/2023 , 15:00:00,2143,2300.35
9133,01/08/2023 , 15:10:00,2057,2208.04
9134,01/08/2023 , 15:20:00,1597,1714.26
9135,01/08/2023 , 15:30:00,1670,1792.62
9136,01/08/2023 , 15:40:00,1354,1453.42
9137,01/08/2023 , 15:50:00,487,522.76
9138,01/08/2023 , 16:00:00,1238,1328.9
9139,01/08/2023 , 16:10:00,1330,1427.66
9140,01/08/2023 , 16:20:00,598,641.91
9141,01/08/2023 , 16:30:00,713,765.35
9142,01/08/2023 , 16:40:00,1023,1098.12
9143,01/08/2023 , 16:50:00,699,750.33
9144,01/08/2023 , 17:00:00,654,702.02
9145,01/08/2023 , 17:10:00,575,617.22
9146,01/08/2023 , 17:20:00,267,286.6
9147,01/08/2023 , 17:30:00,246,264.06
9148,01/08/2023 , 17:40:00,392,420.78
9149,01/08/2023 , 17:50:00,173,185.7
9150,01/08/2023 , 18:00:00,113,121.3
9151,01/08/2023 , 18:10:00,531,569.99
9152,01/08/2023 , 18:20:00,889,954.28
9153,01/08/2023 , 18:30:00,699,750.33
9154,01/08/2023 , 18:40:00,737,791.12
9155,01/08/2023 , 18:50:00,594,637.62
9156,01/08/2023 , 19:00:00,606,650.5
9157,01/08/2023 , 19:10:00,487,522.76
9158,01/08/2023 , 19:20:00,463,497
9159,01/08/2023 , 19:30:00,331,355.3
9160,01/08/2023 , 19:40:00,218,234.01
9161,01/08/2023 , 19:50:00,129,138.47
9162,01/08/2023 , 20:00:00,68,72.99
9163,01/08/2023 , 20:10:00,25,26.84
9164,01/08/2023 , 20:20:00,5,5.37
9165,01/08/2023 , 20:30:00,1,1.07
9166,01/08/2023 , 20:40:00,0,0
9167,01/08/2023 , 20:50:00,0,0
9168,01/08/2023 , 21:00:00,0,0
9169,01/08/2023 , 21:10:00,0,0
9170,01/08/2023 , 21:20:00,0,0
9171,01/08/2023 , 21:30:00,0,0
9172,01/08/2023 , 21:40:00,0,0
