Site Name ,ODYLIGHT002
Site Number ,1
Logger ,Integrating Light Sensor
Logger Serial Number ,15889


Scan No ,Date and Time,       Integrating Light,        ,
        ,        ,RAW VALUE ,CALIBRATED VALUE,

4245,12/07/2023 , 20:15:00,246,203.1
4246,12/07/2023 , 20:30:00,81,66.9
4247,12/07/2023 , 20:45:00,12,9.9
4248,12/07/2023 , 21:00:00,0,0
4249,12/07/2023 , 21:15:00,0,0
4250,12/07/2023 , 21:30:00,0,0
4251,12/07/2023 , 21:45:00,0,0
4252,12/07/2023 , 22:00:00,0,0
4253,12/07/2023 , 22:15:00,0,0
4254,12/07/2023 , 22:30:00,0,0
4255,12/07/2023 , 22:45:00,0,0
4256,12/07/2023 , 23:00:00,0,0
4257,12/07/2023 , 23:15:00,0,0
4258,12/07/2023 , 23:30:00,0,0
4259,12/07/2023 , 23:45:00,0,0
4260,12/07/2023 , 24:00:00,0,0
4261,13/07/2023 , 00:15:00,0,0
4262,13/07/2023 , 00:30:00,0,0
4263,13/07/2023 , 00:45:00,0,0
4264,13/07/2023 , 01:00:00,0,0
4265,13/07/2023 , 01:15:00,0,0
4266,13/07/2023 , 01:30:00,0,0
4267,13/07/2023 , 01:45:00,0,0
4268,13/07/2023 , 02:00:00,0,0
4269,13/07/2023 , 02:15:00,0,0
4270,13/07/2023 , 02:30:00,0,0
4271,13/07/2023 , 02:45:00,0,0
4272,13/07/2023 , 03:00:00,0,0
4273,13/07/2023 , 03:15:00,0,0
4274,13/07/2023 , 03:30:00,0,0
4275,13/07/2023 , 03:45:00,0,0
4276,13/07/2023 , 04:00:00,0,0
4277,13/07/2023 , 04:15:00,0,0
4278,13/07/2023 , 04:30:00,0,0
4279,13/07/2023 , 04:45:00,0,0
4280,13/07/2023 , 05:00:00,0,0
4281,13/07/2023 , 05:15:00,0,0
4282,13/07/2023 , 05:30:00,0,0
4283,13/07/2023 , 05:45:00,0,0
4284,13/07/2023 , 06:00:00,0,0
4285,13/07/2023 , 06:15:00,6,5
4286,13/07/2023 , 06:30:00,56,46.2
4287,13/07/2023 , 06:45:00,158,130.4
4288,13/07/2023 , 07:00:00,326,269.1
4289,13/07/2023 , 07:15:00,550,454.1
4290,13/07/2023 , 07:30:00,791,653
4291,13/07/2023 , 07:45:00,1092,901.5
4292,13/07/2023 , 08:00:00,1439,1188
4293,13/07/2023 , 08:15:00,1825,1506.6
4294,13/07/2023 , 08:30:00,2180,1799.7
4295,13/07/2023 , 08:45:00,2597,2144
4296,13/07/2023 , 09:00:00,3085,2546.8
4297,13/07/2023 , 09:15:00,3564,2942.3
4298,13/07/2023 , 09:30:00,3890,3211.4
4299,13/07/2023 , 09:45:00,4771,3938.7
4300,13/07/2023 , 10:00:00,5135,4239.2
4301,13/07/2023 , 10:15:00,5590,4614.9
4302,13/07/2023 , 10:30:00,6400,5283.6
4303,13/07/2023 , 10:45:00,6556,5412.4
4304,13/07/2023 , 11:00:00,7337,6057.1
4305,13/07/2023 , 11:15:00,7764,6409.6
4306,13/07/2023 , 11:30:00,8444,6971
4307,13/07/2023 , 11:45:00,8583,7085.8
4308,13/07/2023 , 12:00:00,8611,7108.9
4309,13/07/2023 , 12:15:00,9523,7861.8
4310,13/07/2023 , 12:30:00,9887,8162.3
4311,13/07/2023 , 12:45:00,9912,8182.9
4312,13/07/2023 , 13:00:00,10560,8717.9
4313,13/07/2023 , 13:15:00,9805,8094.6
4314,13/07/2023 , 13:30:00,10307,8509
4315,13/07/2023 , 13:45:00,10552,8711.3
4316,13/07/2023 , 14:00:00,9491,7835.4
4317,13/07/2023 , 14:15:00,10323,8522.2
4318,13/07/2023 , 14:30:00,9348,7717.3
4319,13/07/2023 , 14:45:00,9966,8227.5
4320,13/07/2023 , 15:00:00,9738,8039.3
4321,13/07/2023 , 15:15:00,9366,7732.2
4322,13/07/2023 , 15:30:00,9006,7435
4323,13/07/2023 , 15:45:00,8513,7028
4324,13/07/2023 , 16:00:00,8046,6642.4
4325,13/07/2023 , 16:15:00,7639,6306.4
4326,13/07/2023 , 16:30:00,7020,5795.4
4327,13/07/2023 , 16:45:00,6618,5463.5
4328,13/07/2023 , 17:00:00,5897,4868.3
4329,13/07/2023 , 17:15:00,5205,4297
4330,13/07/2023 , 17:30:00,4866,4017.2
4331,13/07/2023 , 17:45:00,4043,3337.7
4332,13/07/2023 , 18:00:00,3560,2939
4333,13/07/2023 , 18:15:00,3162,2610.4
4334,13/07/2023 , 18:30:00,2748,2268.6
4335,13/07/2023 , 18:45:00,2216,1829.4
4336,13/07/2023 , 19:00:00,1768,1459.6
4337,13/07/2023 , 19:15:00,1314,1084.8
4338,13/07/2023 , 19:30:00,976,805.7
4339,13/07/2023 , 19:45:00,679,560.6
4340,13/07/2023 , 20:00:00,425,350.9
4341,13/07/2023 , 20:15:00,219,180.8
4342,13/07/2023 , 20:30:00,75,61.9
4343,13/07/2023 , 20:45:00,11,9.1
4344,13/07/2023 , 21:00:00,0,0
4345,13/07/2023 , 21:15:00,0,0
4346,13/07/2023 , 21:30:00,0,0
4347,13/07/2023 , 21:45:00,0,0
4348,13/07/2023 , 22:00:00,0,0
4349,13/07/2023 , 22:15:00,0,0
4350,13/07/2023 , 22:30:00,0,0
4351,13/07/2023 , 22:45:00,0,0
4352,13/07/2023 , 23:00:00,0,0
4353,13/07/2023 , 23:15:00,0,0
4354,13/07/2023 , 23:30:00,0,0
4355,13/07/2023 , 23:45:00,0,0
4356,13/07/2023 , 24:00:00,0,0
4357,14/07/2023 , 00:15:00,0,0
4358,14/07/2023 , 00:30:00,0,0
4359,14/07/2023 , 00:45:00,0,0
4360,14/07/2023 , 01:00:00,0,0
4361,14/07/2023 , 01:15:00,0,0
4362,14/07/2023 , 01:30:00,0,0
4363,14/07/2023 , 01:45:00,0,0
4364,14/07/2023 , 02:00:00,0,0
4365,14/07/2023 , 02:15:00,0,0
4366,14/07/2023 , 02:30:00,0,0
4367,14/07/2023 , 02:45:00,0,0
4368,14/07/2023 , 03:00:00,0,0
4369,14/07/2023 , 03:15:00,0,0
4370,14/07/2023 , 03:30:00,0,0
4371,14/07/2023 , 03:45:00,0,0
4372,14/07/2023 , 04:00:00,0,0
4373,14/07/2023 , 04:15:00,0,0
4374,14/07/2023 , 04:30:00,0,0
4375,14/07/2023 , 04:45:00,0,0
4376,14/07/2023 , 05:00:00,0,0
4377,14/07/2023 , 05:15:00,0,0
4378,14/07/2023 , 05:30:00,0,0
4379,14/07/2023 , 05:45:00,0,0
4380,14/07/2023 , 06:00:00,0,0
4381,14/07/2023 , 06:15:00,4,3.3
4382,14/07/2023 , 06:30:00,50,41.3
4383,14/07/2023 , 06:45:00,161,132.9
4384,14/07/2023 , 07:00:00,320,264.2
4385,14/07/2023 , 07:15:00,481,397.1
4386,14/07/2023 , 07:30:00,690,569.6
4387,14/07/2023 , 07:45:00,956,789.2
4388,14/07/2023 , 08:00:00,1219,1006.4
4389,14/07/2023 , 08:15:00,2122,1751.8
4390,14/07/2023 , 08:30:00,1947,1607.4
4391,14/07/2023 , 08:45:00,1365,1126.9
4392,14/07/2023 , 09:00:00,3366,2778.8
4393,14/07/2023 , 09:15:00,3292,2717.7
4394,14/07/2023 , 09:30:00,2038,1682.5
4395,14/07/2023 , 09:45:00,3976,3282.4
4396,14/07/2023 , 10:00:00,5583,4609.1
4397,14/07/2023 , 10:15:00,6102,5037.6
4398,14/07/2023 , 10:30:00,6692,5524.6
4399,14/07/2023 , 10:45:00,7253,5987.8
4400,14/07/2023 , 11:00:00,7715,6369.2
4401,14/07/2023 , 11:15:00,8267,6824.9
4402,14/07/2023 , 11:30:00,8776,7245.1
4403,14/07/2023 , 11:45:00,9228,7618.2
4404,14/07/2023 , 12:00:00,9696,8004.6
4405,14/07/2023 , 12:15:00,10015,8268
4406,14/07/2023 , 12:30:00,10350,8544.5
4407,14/07/2023 , 12:45:00,10624,8770.7
4408,14/07/2023 , 13:00:00,10750,8874.7
4409,14/07/2023 , 13:15:00,10924,9018.4
4410,14/07/2023 , 13:30:00,10902,9000.2
4411,14/07/2023 , 13:45:00,10646,8788.9
4412,14/07/2023 , 14:00:00,10839,8948.2
4413,14/07/2023 , 14:15:00,10856,8962.3
4414,14/07/2023 , 14:30:00,10096,8334.8
4415,14/07/2023 , 14:45:00,10203,8423.2
4416,14/07/2023 , 15:00:00,9979,8238.2
4417,14/07/2023 , 15:15:00,9643,7960.9
4418,14/07/2023 , 15:30:00,9103,7515.1
4419,14/07/2023 , 15:45:00,8680,7165.8
4420,14/07/2023 , 16:00:00,8328,6875.2
4421,14/07/2023 , 16:15:00,7809,6446.8
4422,14/07/2023 , 16:30:00,7181,5928.3
4423,14/07/2023 , 16:45:00,6627,5471
4424,14/07/2023 , 17:00:00,6054,4997.9
4425,14/07/2023 , 17:15:00,5412,4467.9
4426,14/07/2023 , 17:30:00,4871,4021.3
4427,14/07/2023 , 17:45:00,4151,3426.9
4428,14/07/2023 , 18:00:00,3585,2959.6
4429,14/07/2023 , 18:15:00,2901,2394.9
4430,14/07/2023 , 18:30:00,2900,2394.1
4431,14/07/2023 , 18:45:00,2073,1711.4
4432,14/07/2023 , 19:00:00,1588,1311
4433,14/07/2023 , 19:15:00,1308,1079.8
4434,14/07/2023 , 19:30:00,951,785.1
4435,14/07/2023 , 19:45:00,624,515.1
4436,14/07/2023 , 20:00:00,397,327.7
4437,14/07/2023 , 20:15:00,186,153.6
4438,14/07/2023 , 20:30:00,63,52
4439,14/07/2023 , 20:45:00,9,7.4
4440,14/07/2023 , 21:00:00,0,0
4441,14/07/2023 , 21:15:00,0,0
4442,14/07/2023 , 21:30:00,0,0
4443,14/07/2023 , 21:45:00,0,0
4444,14/07/2023 , 22:00:00,0,0
4445,14/07/2023 , 22:15:00,0,0
4446,14/07/2023 , 22:30:00,0,0
4447,14/07/2023 , 22:45:00,0,0
4448,14/07/2023 , 23:00:00,0,0
4449,14/07/2023 , 23:15:00,0,0
4450,14/07/2023 , 23:30:00,0,0
4451,14/07/2023 , 23:45:00,0,0
4452,14/07/2023 , 24:00:00,0,0
4453,15/07/2023 , 00:15:00,0,0
4454,15/07/2023 , 00:30:00,0,0
4455,15/07/2023 , 00:45:00,0,0
4456,15/07/2023 , 01:00:00,0,0
4457,15/07/2023 , 01:15:00,0,0
4458,15/07/2023 , 01:30:00,0,0
4459,15/07/2023 , 01:45:00,0,0
4460,15/07/2023 , 02:00:00,0,0
4461,15/07/2023 , 02:15:00,0,0
4462,15/07/2023 , 02:30:00,0,0
4463,15/07/2023 , 02:45:00,0,0
4464,15/07/2023 , 03:00:00,0,0
4465,15/07/2023 , 03:15:00,0,0
4466,15/07/2023 , 03:30:00,0,0
4467,15/07/2023 , 03:45:00,0,0
4468,15/07/2023 , 04:00:00,0,0
4469,15/07/2023 , 04:15:00,0,0
4470,15/07/2023 , 04:30:00,0,0
4471,15/07/2023 , 04:45:00,0,0
4472,15/07/2023 , 05:00:00,0,0
4473,15/07/2023 , 05:15:00,0,0
4474,15/07/2023 , 05:30:00,0,0
4475,15/07/2023 , 05:45:00,0,0
4476,15/07/2023 , 06:00:00,0,0
4477,15/07/2023 , 06:15:00,3,2.5
4478,15/07/2023 , 06:30:00,39,32.2
4479,15/07/2023 , 06:45:00,136,112.3
4480,15/07/2023 , 07:00:00,283,233.6
4481,15/07/2023 , 07:15:00,426,351.7
4482,15/07/2023 , 07:30:00,699,577.1
4483,15/07/2023 , 07:45:00,904,746.3
4484,15/07/2023 , 08:00:00,1076,888.3
4485,15/07/2023 , 08:15:00,1438,1187.2
4486,15/07/2023 , 08:30:00,1896,1565.3
4487,15/07/2023 , 08:45:00,2294,1893.8
4488,15/07/2023 , 09:00:00,2703,2231.5
4489,15/07/2023 , 09:15:00,3184,2628.6
4490,15/07/2023 , 09:30:00,3676,3034.8
4491,15/07/2023 , 09:45:00,4185,3455
4492,15/07/2023 , 10:00:00,4721,3897.5
4493,15/07/2023 , 10:15:00,5154,4254.9
4494,15/07/2023 , 10:30:00,5743,4741.2
4495,15/07/2023 , 10:45:00,6255,5163.9
4496,15/07/2023 , 11:00:00,6755,5576.6
4497,15/07/2023 , 11:15:00,7262,5995.2
4498,15/07/2023 , 11:30:00,7758,6404.7
4499,15/07/2023 , 11:45:00,8249,6810
4500,15/07/2023 , 12:00:00,8626,7121.3
4501,15/07/2023 , 12:15:00,8968,7403.6
4502,15/07/2023 , 12:30:00,9276,7657.9
4503,15/07/2023 , 12:45:00,9578,7907.2
4504,15/07/2023 , 13:00:00,9880,8156.5
4505,15/07/2023 , 13:15:00,10513,8679.1
4506,15/07/2023 , 13:30:00,10401,8586.6
4507,15/07/2023 , 13:45:00,10606,8755.9
4508,15/07/2023 , 14:00:00,10760,8883
4509,15/07/2023 , 14:15:00,11376,9391.5
4510,15/07/2023 , 14:30:00,10487,8657.6
4511,15/07/2023 , 14:45:00,10076,8318.3
4512,15/07/2023 , 15:00:00,10885,8986.2
4513,15/07/2023 , 15:15:00,9628,7948.5
4514,15/07/2023 , 15:30:00,9935,8201.9
4515,15/07/2023 , 15:45:00,9431,7785.8
4516,15/07/2023 , 16:00:00,8509,7024.7
4517,15/07/2023 , 16:15:00,8474,6995.8
4518,15/07/2023 , 16:30:00,5814,4799.8
4519,15/07/2023 , 16:45:00,6409,5291
4520,15/07/2023 , 17:00:00,6522,5384.3
4521,15/07/2023 , 17:15:00,5558,4588.5
4522,15/07/2023 , 17:30:00,5150,4251.6
4523,15/07/2023 , 17:45:00,4468,3688.6
4524,15/07/2023 , 18:00:00,3212,2651.7
4525,15/07/2023 , 18:15:00,3534,2917.5
4526,15/07/2023 , 18:30:00,2547,2102.7
4527,15/07/2023 , 18:45:00,2381,1965.7
4528,15/07/2023 , 19:00:00,1837,1516.5
4529,15/07/2023 , 19:15:00,1413,1166.5
4530,15/07/2023 , 19:30:00,823,679.4
4531,15/07/2023 , 19:45:00,658,543.2
4532,15/07/2023 , 20:00:00,416,343.4
4533,15/07/2023 , 20:15:00,218,180
4534,15/07/2023 , 20:30:00,70,57.8
4535,15/07/2023 , 20:45:00,9,7.4
4536,15/07/2023 , 21:00:00,0,0
4537,15/07/2023 , 21:15:00,0,0
4538,15/07/2023 , 21:30:00,0,0
4539,15/07/2023 , 21:45:00,0,0
4540,15/07/2023 , 22:00:00,0,0
4541,15/07/2023 , 22:15:00,0,0
4542,15/07/2023 , 22:30:00,0,0
4543,15/07/2023 , 22:45:00,0,0
4544,15/07/2023 , 23:00:00,0,0
4545,15/07/2023 , 23:15:00,0,0
4546,15/07/2023 , 23:30:00,0,0
4547,15/07/2023 , 23:45:00,0,0
4548,15/07/2023 , 24:00:00,0,0
4549,16/07/2023 , 00:15:00,0,0
4550,16/07/2023 , 00:30:00,0,0
4551,16/07/2023 , 00:45:00,0,0
4552,16/07/2023 , 01:00:00,0,0
4553,16/07/2023 , 01:15:00,0,0
4554,16/07/2023 , 01:30:00,0,0
4555,16/07/2023 , 01:45:00,0,0
4556,16/07/2023 , 02:00:00,0,0
4557,16/07/2023 , 02:15:00,0,0
4558,16/07/2023 , 02:30:00,0,0
4559,16/07/2023 , 02:45:00,0,0
4560,16/07/2023 , 03:00:00,0,0
4561,16/07/2023 , 03:15:00,0,0
4562,16/07/2023 , 03:30:00,0,0
4563,16/07/2023 , 03:45:00,0,0
4564,16/07/2023 , 04:00:00,0,0
4565,16/07/2023 , 04:15:00,0,0
4566,16/07/2023 , 04:30:00,0,0
4567,16/07/2023 , 04:45:00,0,0
4568,16/07/2023 , 05:00:00,0,0
4569,16/07/2023 , 05:15:00,0,0
4570,16/07/2023 , 05:30:00,0,0
4571,16/07/2023 , 05:45:00,0,0
4572,16/07/2023 , 06:00:00,0,0
4573,16/07/2023 , 06:15:00,3,2.5
4574,16/07/2023 , 06:30:00,47,38.8
4575,16/07/2023 , 06:45:00,163,134.6
4576,16/07/2023 , 07:00:00,355,293.1
4577,16/07/2023 , 07:15:00,538,444.2
4578,16/07/2023 , 07:30:00,895,738.9
4579,16/07/2023 , 07:45:00,1142,942.8
4580,16/07/2023 , 08:00:00,1477,1219.3
4581,16/07/2023 , 08:15:00,1838,1517.4
4582,16/07/2023 , 08:30:00,2248,1855.9
4583,16/07/2023 , 08:45:00,2669,2203.4
4584,16/07/2023 , 09:00:00,3142,2593.9
4585,16/07/2023 , 09:15:00,3649,3012.5
4586,16/07/2023 , 09:30:00,4209,3474.8
4587,16/07/2023 , 09:45:00,4773,3940.4
4588,16/07/2023 , 10:00:00,5362,4426.6
4589,16/07/2023 , 10:15:00,5960,4920.3
4590,16/07/2023 , 10:30:00,6551,5408.2
4591,16/07/2023 , 10:45:00,7189,5934.9
4592,16/07/2023 , 11:00:00,7808,6446
4593,16/07/2023 , 11:15:00,8296,6848.8
4594,16/07/2023 , 11:30:00,7870,6497.1
4595,16/07/2023 , 11:45:00,9373,7738
4596,16/07/2023 , 12:00:00,7020,5795.4
4597,16/07/2023 , 12:15:00,10482,8653.5
4598,16/07/2023 , 12:30:00,11021,9098.5
4599,16/07/2023 , 12:45:00,11699,9658.2
4600,16/07/2023 , 13:00:00,10195,8416.6
4601,16/07/2023 , 13:15:00,11757,9706.1
4602,16/07/2023 , 13:30:00,10614,8762.5
4603,16/07/2023 , 13:45:00,7691,6349.4
4604,16/07/2023 , 14:00:00,8978,7411.9
4605,16/07/2023 , 14:15:00,11137,9194.2
4606,16/07/2023 , 14:30:00,8583,7085.8
4607,16/07/2023 , 14:45:00,5838,4819.6
4608,16/07/2023 , 15:00:00,3617,2986
4609,16/07/2023 , 15:15:00,3315,2736.7
4610,16/07/2023 , 15:30:00,4735,3909
4611,16/07/2023 , 15:45:00,3964,3272.5
4612,16/07/2023 , 16:00:00,5510,4548.8
4613,16/07/2023 , 16:15:00,7292,6020
4614,16/07/2023 , 16:30:00,5699,4704.9
4615,16/07/2023 , 16:45:00,7040,5811.9
4616,16/07/2023 , 17:00:00,6029,4977.3
4617,16/07/2023 , 17:15:00,6424,5303.4
4618,16/07/2023 , 17:30:00,4030,3327
4619,16/07/2023 , 17:45:00,4407,3638.2
4620,16/07/2023 , 18:00:00,3760,3104.1
4621,16/07/2023 , 18:15:00,3457,2854
4622,16/07/2023 , 18:30:00,2930,2418.9
4623,16/07/2023 , 18:45:00,2371,1957.4
4624,16/07/2023 , 19:00:00,1917,1582.6
4625,16/07/2023 , 19:15:00,1472,1215.2
4626,16/07/2023 , 19:30:00,1080,891.6
4627,16/07/2023 , 19:45:00,781,644.8
4628,16/07/2023 , 20:00:00,467,385.5
4629,16/07/2023 , 20:15:00,219,180.8
4630,16/07/2023 , 20:30:00,76,62.7
4631,16/07/2023 , 20:45:00,10,8.3
4632,16/07/2023 , 21:00:00,0,0
4633,16/07/2023 , 21:15:00,0,0
4634,16/07/2023 , 21:30:00,0,0
4635,16/07/2023 , 21:45:00,0,0
4636,16/07/2023 , 22:00:00,0,0
4637,16/07/2023 , 22:15:00,0,0
4638,16/07/2023 , 22:30:00,0,0
4639,16/07/2023 , 22:45:00,0,0
4640,16/07/2023 , 23:00:00,0,0
4641,16/07/2023 , 23:15:00,0,0
4642,16/07/2023 , 23:30:00,0,0
4643,16/07/2023 , 23:45:00,0,0
4644,16/07/2023 , 24:00:00,0,0
4645,17/07/2023 , 00:15:00,0,0
4646,17/07/2023 , 00:30:00,0,0
4647,17/07/2023 , 00:45:00,0,0
4648,17/07/2023 , 01:00:00,0,0
4649,17/07/2023 , 01:15:00,0,0
4650,17/07/2023 , 01:30:00,0,0
4651,17/07/2023 , 01:45:00,0,0
4652,17/07/2023 , 02:00:00,0,0
4653,17/07/2023 , 02:15:00,0,0
4654,17/07/2023 , 02:30:00,0,0
4655,17/07/2023 , 02:45:00,0,0
4656,17/07/2023 , 03:00:00,0,0
4657,17/07/2023 , 03:15:00,0,0
4658,17/07/2023 , 03:30:00,0,0
4659,17/07/2023 , 03:45:00,0,0
4660,17/07/2023 , 04:00:00,0,0
4661,17/07/2023 , 04:15:00,0,0
4662,17/07/2023 , 04:30:00,0,0
4663,17/07/2023 , 04:45:00,0,0
4664,17/07/2023 , 05:00:00,0,0
4665,17/07/2023 , 05:15:00,0,0
4666,17/07/2023 , 05:30:00,0,0
4667,17/07/2023 , 05:45:00,0,0
4668,17/07/2023 , 06:00:00,0,0
4669,17/07/2023 , 06:15:00,3,2.5
4670,17/07/2023 , 06:30:00,49,40.5
4671,17/07/2023 , 06:45:00,168,138.7
4672,17/07/2023 , 07:00:00,355,293.1
4673,17/07/2023 , 07:15:00,599,494.5
4674,17/07/2023 , 07:30:00,885,730.6
4675,17/07/2023 , 07:45:00,1206,995.6
4676,17/07/2023 , 08:00:00,1573,1298.6
4677,17/07/2023 , 08:15:00,1957,1615.6
4678,17/07/2023 , 08:30:00,2371,1957.4
4679,17/07/2023 , 08:45:00,2793,2305.8
4680,17/07/2023 , 09:00:00,3253,2685.5
4681,17/07/2023 , 09:15:00,3815,3149.5
4682,17/07/2023 , 09:30:00,4389,3623.4
4683,17/07/2023 , 09:45:00,4959,4093.9
4684,17/07/2023 , 10:00:00,5542,4575.2
4685,17/07/2023 , 10:15:00,6128,5059
4686,17/07/2023 , 10:30:00,6697,5528.8
4687,17/07/2023 , 10:45:00,7291,6019.1
4688,17/07/2023 , 11:00:00,7869,6496.3
4689,17/07/2023 , 11:15:00,7528,6214.8
4690,17/07/2023 , 11:30:00,5075,4189.7
4691,17/07/2023 , 11:45:00,6865,5667.5
4692,17/07/2023 , 12:00:00,7763,6408.8
4693,17/07/2023 , 12:15:00,7000,5778.9
4694,17/07/2023 , 12:30:00,7829,6463.3
4695,17/07/2023 , 12:45:00,10314,8514.8
4696,17/07/2023 , 13:00:00,9997,8253.1
4697,17/07/2023 , 13:15:00,10260,8470.2
4698,17/07/2023 , 13:30:00,11780,9725.1
4699,17/07/2023 , 13:45:00,11908,9830.7
4700,17/07/2023 , 14:00:00,8109,6694.4
4701,17/07/2023 , 14:15:00,6314,5212.6
4702,17/07/2023 , 14:30:00,7417,6123.2
4703,17/07/2023 , 14:45:00,8229,6793.5
4704,17/07/2023 , 15:00:00,7480,6175.2
4705,17/07/2023 , 15:15:00,7553,6235.4
4706,17/07/2023 , 15:30:00,10368,8559.4
4707,17/07/2023 , 15:45:00,9535,7871.7
4708,17/07/2023 , 16:00:00,8525,7037.9
4709,17/07/2023 , 16:15:00,8700,7182.4
4710,17/07/2023 , 16:30:00,8005,6608.6
4711,17/07/2023 , 16:45:00,7888,6512
4712,17/07/2023 , 17:00:00,6165,5089.6
4713,17/07/2023 , 17:15:00,4203,3469.8
4714,17/07/2023 , 17:30:00,5391,4450.6
4715,17/07/2023 , 17:45:00,4647,3836.4
4716,17/07/2023 , 18:00:00,4264,3520.2
4717,17/07/2023 , 18:15:00,3569,2946.4
4718,17/07/2023 , 18:30:00,2981,2461
4719,17/07/2023 , 18:45:00,2743,2264.5
4720,17/07/2023 , 19:00:00,1802,1487.7
4721,17/07/2023 , 19:15:00,1452,1198.7
4722,17/07/2023 , 19:30:00,1058,873.4
4723,17/07/2023 , 19:45:00,713,588.6
4724,17/07/2023 , 20:00:00,435,359.1
4725,17/07/2023 , 20:15:00,219,180.8
4726,17/07/2023 , 20:30:00,70,57.8
4727,17/07/2023 , 20:45:00,9,7.4
4728,17/07/2023 , 21:00:00,0,0
4729,17/07/2023 , 21:15:00,0,0
4730,17/07/2023 , 21:30:00,0,0
4731,17/07/2023 , 21:45:00,0,0
4732,17/07/2023 , 22:00:00,0,0
4733,17/07/2023 , 22:15:00,0,0
4734,17/07/2023 , 22:30:00,0,0
4735,17/07/2023 , 22:45:00,0,0
4736,17/07/2023 , 23:00:00,0,0
4737,17/07/2023 , 23:15:00,0,0
4738,17/07/2023 , 23:30:00,0,0
4739,17/07/2023 , 23:45:00,0,0
4740,17/07/2023 , 24:00:00,0,0
4741,18/07/2023 , 00:15:00,0,0
4742,18/07/2023 , 00:30:00,0,0
4743,18/07/2023 , 00:45:00,0,0
4744,18/07/2023 , 01:00:00,0,0
4745,18/07/2023 , 01:15:00,0,0
4746,18/07/2023 , 01:30:00,0,0
4747,18/07/2023 , 01:45:00,0,0
4748,18/07/2023 , 02:00:00,0,0
4749,18/07/2023 , 02:15:00,0,0
4750,18/07/2023 , 02:30:00,0,0
4751,18/07/2023 , 02:45:00,0,0
4752,18/07/2023 , 03:00:00,0,0
4753,18/07/2023 , 03:15:00,0,0
4754,18/07/2023 , 03:30:00,0,0
4755,18/07/2023 , 03:45:00,0,0
4756,18/07/2023 , 04:00:00,0,0
4757,18/07/2023 , 04:15:00,0,0
4758,18/07/2023 , 04:30:00,0,0
4759,18/07/2023 , 04:45:00,0,0
4760,18/07/2023 , 05:00:00,0,0
4761,18/07/2023 , 05:15:00,0,0
4762,18/07/2023 , 05:30:00,0,0
4763,18/07/2023 , 05:45:00,0,0
4764,18/07/2023 , 06:00:00,0,0
4765,18/07/2023 , 06:15:00,2,1.7
4766,18/07/2023 , 06:30:00,52,42.9
4767,18/07/2023 , 06:45:00,213,175.8
4768,18/07/2023 , 07:00:00,394,325.3
4769,18/07/2023 , 07:15:00,667,550.6
4770,18/07/2023 , 07:30:00,773,638.2
4771,18/07/2023 , 07:45:00,899,742.2
4772,18/07/2023 , 08:00:00,1391,1148.4
4773,18/07/2023 , 08:15:00,915,755.4
4774,18/07/2023 , 08:30:00,897,740.5
4775,18/07/2023 , 08:45:00,969,800
4776,18/07/2023 , 09:00:00,1105,912.2
4777,18/07/2023 , 09:15:00,1187,979.9
4778,18/07/2023 , 09:30:00,1303,1075.7
4779,18/07/2023 , 09:45:00,1460,1205.3
4780,18/07/2023 , 10:00:00,1853,1529.8
4781,18/07/2023 , 10:15:00,2745,2266.2
4782,18/07/2023 , 10:30:00,4596,3794.3
4783,18/07/2023 , 10:45:00,6720,5547.7
4784,18/07/2023 , 11:00:00,5641,4657
4785,18/07/2023 , 11:15:00,6985,5766.5
4786,18/07/2023 , 11:30:00,9604,7928.7
4787,18/07/2023 , 11:45:00,10468,8641.9
4788,18/07/2023 , 12:00:00,10681,8817.8
4789,18/07/2023 , 12:15:00,10961,9048.9
4790,18/07/2023 , 12:30:00,11364,9381.6
4791,18/07/2023 , 12:45:00,11648,9616.1
4792,18/07/2023 , 13:00:00,11865,9795.2
4793,18/07/2023 , 13:15:00,11958,9872
4794,18/07/2023 , 13:30:00,12104,9992.6
4795,18/07/2023 , 13:45:00,12218,10086.7
4796,18/07/2023 , 14:00:00,12136,10019
4797,18/07/2023 , 14:15:00,12407,10242.7
4798,18/07/2023 , 14:30:00,12188,10061.9
4799,18/07/2023 , 14:45:00,10797,8913.5
4800,18/07/2023 , 15:00:00,7743,6392.3
4801,18/07/2023 , 15:15:00,11246,9284.2
4802,18/07/2023 , 15:30:00,10800,8916
4803,18/07/2023 , 15:45:00,11144,9200
4804,18/07/2023 , 16:00:00,10572,8727.8
4805,18/07/2023 , 16:15:00,10064,8308.4
4806,18/07/2023 , 16:30:00,9578,7907.2
4807,18/07/2023 , 16:45:00,8887,7336.7
4808,18/07/2023 , 17:00:00,8019,6620.1
4809,18/07/2023 , 17:15:00,6092,5029.3
4810,18/07/2023 , 17:30:00,6423,5302.6
4811,18/07/2023 , 17:45:00,5841,4822.1
4812,18/07/2023 , 18:00:00,4612,3807.5
4813,18/07/2023 , 18:15:00,3145,2596.4
4814,18/07/2023 , 18:30:00,3360,2773.9
4815,18/07/2023 , 18:45:00,3041,2510.5
4816,18/07/2023 , 19:00:00,2055,1696.5
4817,18/07/2023 , 19:15:00,1803,1488.5
4818,18/07/2023 , 19:30:00,1466,1210.3
4819,18/07/2023 , 19:45:00,897,740.5
4820,18/07/2023 , 20:00:00,452,373.2
4821,18/07/2023 , 20:15:00,152,125.5
