"Plot Title: HOBO70_TPC_Repeat_Heated1_Light"
"#","Date Time, GMT-03:00","Temp, °C (LGR S/N: 21309774, SEN S/N: 21309774)","Intensity, Lux (LGR S/N: 21309774, SEN S/N: 21309774)"
486,09/24/23 04:55:00  AM,30.558,0.0
487,09/24/23 05:00:00  AM,30.457,0.0
488,09/24/23 05:05:00  AM,30.457,0.0
489,09/24/23 05:10:00  AM,30.356,0.0
490,09/24/23 05:15:00  AM,30.356,0.0
491,09/24/23 05:20:00  AM,30.255,0.0
492,09/24/23 05:25:00  AM,30.255,0.0
493,09/24/23 05:30:00  AM,30.558,0.0
494,09/24/23 05:35:00  AM,30.760,0.0
495,09/24/23 05:40:00  AM,30.760,0.0
496,09/24/23 05:45:00  AM,30.659,0.0
497,09/24/23 05:50:00  AM,30.659,0.0
498,09/24/23 05:55:00  AM,30.659,0.0
499,09/24/23 06:00:00  AM,30.558,0.0
500,09/24/23 06:05:00  AM,30.457,0.0
501,09/24/23 06:10:00  AM,30.457,0.0
502,09/24/23 06:15:00  AM,30.457,0.0
503,09/24/23 06:20:00  AM,30.356,0.0
504,09/24/23 06:25:00  AM,30.255,0.0
505,09/24/23 06:30:00  AM,30.255,0.0
506,09/24/23 06:35:00  AM,30.356,0.0
507,09/24/23 06:40:00  AM,30.760,0.0
508,09/24/23 06:45:00  AM,30.760,0.0
509,09/24/23 06:50:00  AM,30.760,0.0
510,09/24/23 06:55:00  AM,30.659,0.0
511,09/24/23 07:00:00  AM,30.659,10.8
512,09/24/23 07:05:00  AM,30.558,32.3
513,09/24/23 07:10:00  AM,30.558,64.6
514,09/24/23 07:15:00  AM,30.457,96.9
515,09/24/23 07:20:00  AM,30.457,161.5
516,09/24/23 07:25:00  AM,30.356,204.5
517,09/24/23 07:30:00  AM,30.356,1011.8
518,09/24/23 07:35:00  AM,30.356,538.2
519,09/24/23 07:40:00  AM,30.255,1151.7
520,09/24/23 07:45:00  AM,30.356,635.1
521,09/24/23 07:50:00  AM,30.760,484.4
522,09/24/23 07:55:00  AM,30.862,624.3
523,09/24/23 08:00:00  AM,30.760,645.8
524,09/24/23 08:05:00  AM,30.760,667.4
525,09/24/23 08:10:00  AM,30.659,828.8
526,09/24/23 08:15:00  AM,30.659,764.2
527,09/24/23 08:20:00  AM,30.558,850.4
528,09/24/23 08:25:00  AM,30.558,882.6
529,09/24/23 08:30:00  AM,30.558,1011.8
